lessonId,lessonPath,category,companionId,companionPath,companionRole,currentLinkExists,confidence,recommendedDecision,recommendedPlacement,recommendedAnchor,editorialDecision,editorialNotes
"textbook-lesson.limits.calculus-limits-practice-exam-a-answer-key","/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-practice-exam-b","/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-practice-exam-b","/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-practice-exam-b-answer-key","/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-practice-exam-b-answer-key","/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-prerequisite-diagnostic","/subjects/math/calculus/limits-continuity/unit/limits/prerequisite-diagnostic/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-prerequisite-diagnostic","/subjects/math/calculus/limits-continuity/unit/limits/prerequisite-diagnostic/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-radicals-at-infinity","/subjects/math/calculus/limits-continuity/unit/limits/radicals-at-infinity/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-radicals-at-infinity","/subjects/math/calculus/limits-continuity/unit/limits/radicals-at-infinity/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-ratio-of-sines","/subjects/math/calculus/limits-continuity/unit/limits/ratio-of-sines/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-ratio-of-sines","/subjects/math/calculus/limits-continuity/unit/limits/ratio-of-sines/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-rationalizing-radicals","/subjects/math/calculus/limits-continuity/unit/limits/rationalizing-radicals/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-rationalizing-radicals","/subjects/math/calculus/limits-continuity/unit/limits/rationalizing-radicals/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-read-limits-from-graphs","/subjects/math/calculus/limits-continuity/unit/limits/read-limits-from-graphs/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-read-limits-from-graphs","/subjects/math/calculus/limits-continuity/unit/limits/read-limits-from-graphs/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-scaled-sine-tangent","/subjects/math/calculus/limits-continuity/unit/limits/scaled-sine-tangent/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-scaled-sine-tangent","/subjects/math/calculus/limits-continuity/unit/limits/scaled-sine-tangent/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-sin-x-over-x-proof","/subjects/math/calculus/limits-continuity/unit/limits/sin-x-over-x-proof/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-sin-x-over-x-proof","/subjects/math/calculus/limits-continuity/unit/limits/sin-x-over-x-proof/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-sin-x-over-x","/subjects/math/calculus/limits-continuity/unit/limits/sin-x-over-x/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-sin-x-over-x","/subjects/math/calculus/limits-continuity/unit/limits/sin-x-over-x/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-slant-asymptotes","/subjects/math/calculus/limits-continuity/unit/limits/slant-asymptotes/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-slant-asymptotes","/subjects/math/calculus/limits-continuity/unit/limits/slant-asymptotes/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-squeeze-theorem","/subjects/math/calculus/limits-continuity/unit/limits/squeeze-theorem/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-squeeze-theorem","/subjects/math/calculus/limits-continuity/unit/limits/squeeze-theorem/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-unit-review","/subjects/math/calculus/limits-continuity/unit/limits/unit-review/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-unit-review","/subjects/math/calculus/limits-continuity/unit/limits/unit-review/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-vertical-asymptotes","/subjects/math/calculus/limits-continuity/unit/limits/vertical-asymptotes/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-vertical-asymptotes","/subjects/math/calculus/limits-continuity/unit/limits/vertical-asymptotes/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-what-a-limit-means","/subjects/math/calculus/limits-continuity/unit/limits/what-a-limit-means/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-what-a-limit-means","/subjects/math/calculus/limits-continuity/unit/limits/what-a-limit-means/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-when-a-limit-does-not-exist","/subjects/math/calculus/limits-continuity/unit/limits/when-a-limit-does-not-exist/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-when-a-limit-does-not-exist","/subjects/math/calculus/limits-continuity/unit/limits/when-a-limit-does-not-exist/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-why-limits-matter","/subjects/math/calculus/limits-continuity/unit/limits/why-limits-matter/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-why-limits-matter","/subjects/math/calculus/limits-continuity/unit/limits/why-limits-matter/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-limits-zero-over-zero","/subjects/math/calculus/limits-continuity/unit/limits/zero-over-zero/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-limits-zero-over-zero","/subjects/math/calculus/limits-continuity/unit/limits/zero-over-zero/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.limits.calculus-study-correct-practice-test","/subjects/math/calculus/limits-continuity/unit/study/correct-practice-test/","quick-explanation","article.resource-math-calculus-limits-continuity-continuity-at-a-point","/subjects/math/calculus/limits-continuity/continuity-at-a-point/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.limits.calculus-study-correct-practice-test","/subjects/math/calculus/limits-continuity/unit/study/correct-practice-test/","reference","glossary-term.glossary-resource-continuity","/glossary/math/continuity/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-algebra-with-power-series","/subjects/math/calculus/power-series-and-taylor-series/algebra-with-power-series/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-algebra-with-power-series","/subjects/math/calculus/power-series-and-taylor-series/algebra-with-power-series/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-algebra-with-power-series","/subjects/math/calculus/power-series-and-taylor-series/algebra-with-power-series/","tool-or-visual","visual-guide.calculus-resource-taylor-approximation-visual","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-algebra-with-power-series","/subjects/math/calculus/power-series-and-taylor-series/algebra-with-power-series/","worked-example","worked-problem.worked-problem-taylor-approximation-error","/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-alternating-series-approximation","/subjects/math/calculus/power-series-and-taylor-series/alternating-series-approximation/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-alternating-series-approximation","/subjects/math/calculus/power-series-and-taylor-series/alternating-series-approximation/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-alternating-series-approximation","/subjects/math/calculus/power-series-and-taylor-series/alternating-series-approximation/","tool-or-visual","visual-guide.calculus-resource-taylor-approximation-visual","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-alternating-series-approximation","/subjects/math/calculus/power-series-and-taylor-series/alternating-series-approximation/","worked-example","worked-problem.worked-problem-taylor-approximation-error","/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-binomial-series","/subjects/math/calculus/power-series-and-taylor-series/binomial-series/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-binomial-series","/subjects/math/calculus/power-series-and-taylor-series/binomial-series/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-binomial-series","/subjects/math/calculus/power-series-and-taylor-series/binomial-series/","tool-or-visual","visual-guide.calculus-resource-taylor-approximation-visual","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-binomial-series","/subjects/math/calculus/power-series-and-taylor-series/binomial-series/","worked-example","worked-problem.worked-problem-taylor-approximation-error","/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-building-new-series","/subjects/math/calculus/power-series-and-taylor-series/building-new-series/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-building-new-series","/subjects/math/calculus/power-series-and-taylor-series/building-new-series/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-building-new-series","/subjects/math/calculus/power-series-and-taylor-series/building-new-series/","tool-or-visual","visual-guide.calculus-resource-taylor-approximation-visual","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-building-new-series","/subjects/math/calculus/power-series-and-taylor-series/building-new-series/","worked-example","worked-problem.worked-problem-taylor-approximation-error","/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-common-errors","/subjects/math/calculus/power-series-and-taylor-series/common-errors/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-common-errors","/subjects/math/calculus/power-series-and-taylor-series/common-errors/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-common-errors","/subjects/math/calculus/power-series-and-taylor-series/common-errors/","tool-or-visual","visual-guide.calculus-resource-taylor-approximation-visual","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-common-errors","/subjects/math/calculus/power-series-and-taylor-series/common-errors/","worked-example","worked-problem.worked-problem-taylor-approximation-error","/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-concept-quiz","/subjects/math/calculus/power-series-and-taylor-series/concept-quiz/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-concept-quiz","/subjects/math/calculus/power-series-and-taylor-series/concept-quiz/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-concept-quiz","/subjects/math/calculus/power-series-and-taylor-series/concept-quiz/","tool-or-visual","visual-guide.calculus-resource-taylor-approximation-visual","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-concept-quiz","/subjects/math/calculus/power-series-and-taylor-series/concept-quiz/","worked-example","worked-problem.worked-problem-taylor-approximation-error","/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-differentiating-and-integrating-power-series","/subjects/math/calculus/power-series-and-taylor-series/differentiating-and-integrating-power-series/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-differentiating-and-integrating-power-series","/subjects/math/calculus/power-series-and-taylor-series/differentiating-and-integrating-power-series/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-differentiating-and-integrating-power-series","/subjects/math/calculus/power-series-and-taylor-series/differentiating-and-integrating-power-series/","tool-or-visual","visual-guide.calculus-resource-taylor-approximation-visual","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-differentiating-and-integrating-power-series","/subjects/math/calculus/power-series-and-taylor-series/differentiating-and-integrating-power-series/","worked-example","worked-problem.worked-problem-taylor-approximation-error","/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-endpoint-testing","/subjects/math/calculus/power-series-and-taylor-series/endpoint-testing/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-endpoint-testing","/subjects/math/calculus/power-series-and-taylor-series/endpoint-testing/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-endpoint-testing","/subjects/math/calculus/power-series-and-taylor-series/endpoint-testing/","tool-or-visual","visual-guide.calculus-resource-taylor-approximation-visual","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-endpoint-testing","/subjects/math/calculus/power-series-and-taylor-series/endpoint-testing/","worked-example","worked-problem.worked-problem-taylor-approximation-error","/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-geometric-series-library","/subjects/math/calculus/power-series-and-taylor-series/geometric-series-library/","practice","worksheet.calculus-resource-geometric-series","/subjects/math/calculus/worksheets/geometric-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-geometric-series-library","/subjects/math/calculus/power-series-and-taylor-series/geometric-series-library/","reference","glossary-term.glossary-resource-geometric-series","/glossary/math/geometric-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-geometric-series-library","/subjects/math/calculus/power-series-and-taylor-series/geometric-series-library/","worked-example","worked-problem.worked-problem-shifted-geometric-series","/subjects/math/calculus/worked-problems/shifted-geometric-series/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-logarithm-and-arctangent-series","/subjects/math/calculus/power-series-and-taylor-series/logarithm-and-arctangent-series/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-logarithm-and-arctangent-series","/subjects/math/calculus/power-series-and-taylor-series/logarithm-and-arctangent-series/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-logarithm-and-arctangent-series","/subjects/math/calculus/power-series-and-taylor-series/logarithm-and-arctangent-series/","tool-or-visual","visual-guide.calculus-resource-taylor-approximation-visual","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-logarithm-and-arctangent-series","/subjects/math/calculus/power-series-and-taylor-series/logarithm-and-arctangent-series/","worked-example","worked-problem.worked-problem-taylor-approximation-error","/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-maclaurin-series","/subjects/math/calculus/power-series-and-taylor-series/maclaurin-series/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-maclaurin-series","/subjects/math/calculus/power-series-and-taylor-series/maclaurin-series/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-maclaurin-series","/subjects/math/calculus/power-series-and-taylor-series/maclaurin-series/","tool-or-visual","visual-guide.calculus-resource-taylor-approximation-visual","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-maclaurin-series","/subjects/math/calculus/power-series-and-taylor-series/maclaurin-series/","worked-example","worked-problem.worked-problem-taylor-approximation-error","/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-mixed-practice","/subjects/math/calculus/power-series-and-taylor-series/mixed-practice/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-mixed-practice","/subjects/math/calculus/power-series-and-taylor-series/mixed-practice/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-mixed-practice","/subjects/math/calculus/power-series-and-taylor-series/mixed-practice/","tool-or-visual","visual-guide.calculus-resource-taylor-approximation-visual","/subjects/math/calculus/visuals/taylor-approximation-visual/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-mixed-practice","/subjects/math/calculus/power-series-and-taylor-series/mixed-practice/","worked-example","worked-problem.worked-problem-taylor-approximation-error","/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-power-series-as-functions","/subjects/math/calculus/power-series-and-taylor-series/power-series-as-functions/","practice","worksheet.calculus-resource-taylor-series","/subjects/math/calculus/worksheets/taylor-series/","worksheet","false","high-confidence-inferred","REVIEW","lesson-practice","Practice this skill","",""
"textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-power-series-as-functions","/subjects/math/calculus/power-series-and-taylor-series/power-series-as-functions/","reference","glossary-term.glossary-resource-taylor-series","/glossary/math/taylor-series/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
