route,pageRole,currentTitle,currentH1,classification,lockedForHandoff3,editorialDecision,editorialNotes
"/subjects/math/calculus/limits-continuity/unit/limits/infinite-limits/","decision-guide","Infinite Limits Explained | Better Grades","Infinite Limits Explained","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/infinity-minus-infinity/","textbook-lesson","Infinity Minus Infinity Limits | Better Grades","Infinity Minus Infinity Limits","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/limit-at-a-hole/","textbook-lesson","Limits at Holes and Undefined Points | Better Grades","Limits at Holes and Undefined Points","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/limit-laws/","textbook-lesson","Limit Laws and How to Use Them | Better Grades","Limit Laws and How to Use Them","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/limits-at-infinity/","textbook-lesson","Limits at Infinity and Horizontal Asymptotes | Better Grades","Limits at Infinity and Horizontal Asymptotes","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/meaning-concept-quiz/","textbook-lesson","Limit Meaning Concept Quiz | Better Grades","Limit Meaning Concept Quiz","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/meaning-practice/","textbook-lesson","Limit Meaning Practice Problems | Better Grades","Limit Meaning Practice Problems","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/meaning-review/","textbook-lesson","Limit Meaning Review | Better Grades","Limit Meaning Review","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/notation-guide/","textbook-lesson","Limit Notation Guide | Better Grades","Limit Notation Guide","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/one-sided-limits/","textbook-lesson","One-Sided Limits From the Left and Right | Better Grades","One-Sided Limits From the Left and Right","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/","textbook-lesson","Limits and Continuity Practice Exam A | Better Grades","Limits and Continuity Practice Exam A","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/","textbook-lesson","Limits and Continuity Practice Exam A Answer Key | Better Grades","Practice Exam A Answer Key","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/","textbook-lesson","Limits and Continuity Practice Exam B | Better Grades","Limits and Continuity Practice Exam B","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/","textbook-lesson","Limits and Continuity Practice Exam B Answer Key | Better Grades","Practice Exam B Answer Key","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/prerequisite-diagnostic/","textbook-lesson","Calculus Limits Prerequisite Diagnostic | Better Grades","Calculus Limits Prerequisite Diagnostic","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/radicals-at-infinity/","textbook-lesson","Radical Limits at Infinity | Better Grades","Radical Limits at Infinity","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/ratio-of-sines/","textbook-lesson","Limits of Ratios of Sine Functions | Better Grades","Limits of Ratios of Sine Functions","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/rationalizing-radicals/","textbook-lesson","Evaluating Radical Limits With Conjugates | Better Grades","Evaluating Radical Limits With Conjugates","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/read-limits-from-graphs/","textbook-lesson","How to Read Limits From a Graph | Better Grades","How to Read Limits From a Graph","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/scaled-sine-tangent/","textbook-lesson","Scaled Sine and Tangent Limits | Better Grades","Scaled Sine and Tangent Limits","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/sin-x-over-x-proof/","textbook-lesson","Geometric Proof of the sin(x)/x Limit | Better Grades","Geometric Proof of the sin(x)/x Limit","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/sin-x-over-x/","textbook-lesson","Why sin(x)/x Approaches 1 | Better Grades","Why sin(x)/x Approaches 1","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/slant-asymptotes/","textbook-lesson","Polynomial and Slant Asymptotes | Better Grades","Polynomial and Slant Asymptotes","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/squeeze-theorem/","textbook-lesson","The Squeeze Theorem | Better Grades","The Squeeze Theorem","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/trig-limit-decision-guide/","decision-guide","Trigonometric Limit Decision Guide | Better Grades","Trigonometric Limit Decision Guide","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/trig-limits-concept-quiz/","decision-guide","Trigonometric Limits Concept Quiz | Better Grades","Trigonometric Limits Concept Quiz","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/trig-limits-practice/","decision-guide","Trigonometric Limit Practice Problems | Better Grades","Trigonometric Limit Practice Problems","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/trig-limits-review/","decision-guide","Squeeze and Trigonometric Limits Review | Better Grades","Squeeze and Trigonometric Limits Review","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/unit-review/","textbook-lesson","Limits and Continuity Unit Review | Better Grades","Limits and Continuity Unit Review","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/vertical-asymptotes/","textbook-lesson","Vertical Asymptotes and One-Sided Sign Analysis | Better Grades","Vertical Asymptotes and One-Sided Sign Analysis","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/what-a-limit-means/","textbook-lesson","What a Limit Means | Better Grades","What a Limit Means","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/when-a-limit-does-not-exist/","textbook-lesson","When a Limit Does Not Exist | Better Grades","When a Limit Does Not Exist","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/why-limits-matter/","textbook-lesson","Why Limits Matter in Calculus | Better Grades","Why Limits Matter in Calculus","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/limits/zero-over-zero/","textbook-lesson","What 0/0 Means in a Limit | Better Grades","What 0/0 Means in a Limit","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/limits-continuity/unit/study/correct-practice-test/","textbook-lesson","How to Correct a Calculus Practice Test | Better Grades","How to Correct a Calculus Practice Test","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/algebra-with-power-series/","textbook-lesson","Algebra with Power Series | Unit 4B | Better Grades","Algebra with Power Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/alternating-series-approximation/","textbook-lesson","Alternating-Series Approximation for Taylor Series | Unit 4B | Better Grades","Alternating-Series Approximation for Taylor Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/binomial-series/","textbook-lesson","The Binomial Series | Unit 4B | Better Grades","The Binomial Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/building-new-series/","textbook-lesson","Building New Series from Known Ones | Unit 4B | Better Grades","Building New Series from Known Ones","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/common-errors/","textbook-lesson","Common Errors in Power and Taylor Series | Unit 4B | Better Grades","Common Errors in Power and Taylor Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/concept-quiz/","textbook-lesson","Unit 4B Concept Quiz | Better Grades","Unit 4B Concept Quiz","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/differentiating-and-integrating-power-series/","textbook-lesson","Differentiating and Integrating Power Series | Unit 4B | Better Grades","Differentiating and Integrating Power Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/endpoint-testing/","textbook-lesson","Endpoint Testing for Power Series | Unit 4B | Better Grades","Endpoint Testing for Power Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/geometric-series-library/","textbook-lesson","The Geometric Series as a Function Library | Unit 4B | Better Grades","The Geometric Series as a Function Library","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/logarithm-and-arctangent-series/","textbook-lesson","Logarithm and Arctangent Series | Unit 4B | Better Grades","Logarithm and Arctangent Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/maclaurin-series/","textbook-lesson","Maclaurin Series | Unit 4B | Better Grades","Maclaurin Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/mixed-practice/","textbook-lesson","Unit 4B Mixed Practice | Better Grades","Unit 4B Mixed Practice","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/power-series-as-functions/","textbook-lesson","Power Series as Functions | Unit 4B | Better Grades","Power Series as Functions","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/power-series-review/","textbook-lesson","Power Series Review | Unit 4B | Better Grades","Power Series Review","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-a-answer-key/","textbook-lesson","Unit 4B Practice Exam A Answer Key | Better Grades","Unit 4B Practice Exam A Answer Key","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-a/","textbook-lesson","Unit 4B Practice Exam A | Better Grades","Unit 4B Practice Exam A","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-b-answer-key/","textbook-lesson","Unit 4B Practice Exam B Answer Key | Better Grades","Unit 4B Practice Exam B Answer Key","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/practice-exam-b/","textbook-lesson","Unit 4B Practice Exam B | Better Grades","Unit 4B Practice Exam B","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/radius-and-interval-of-convergence/","textbook-lesson","Radius and Interval of Convergence | Unit 4B | Better Grades","Radius and Interval of Convergence","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/ratio-test-for-power-series/","textbook-lesson","Using the Ratio Test on Power Series | Unit 4B | Better Grades","Using the Ratio Test on Power Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/reference-sheet/","textbook-lesson","Unit 4B Reference Sheet | Better Grades","Unit 4B Reference Sheet","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/series-for-definite-integrals/","textbook-lesson","Using Series to Approximate Definite Integrals | Unit 4B | Better Grades","Using Series to Approximate Definite Integrals","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/series-solutions-preview/","textbook-lesson","A Preview of Series Solutions to Differential Equations | Unit 4B | Better Grades","A Preview of Series Solutions to Differential Equations","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/small-angle-physics/","textbook-lesson","Small-Angle Approximations in Physics | Unit 4B | Better Grades","Small-Angle Approximations in Physics","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/standard-maclaurin-series/","textbook-lesson","Standard Maclaurin Series | Unit 4B | Better Grades","Standard Maclaurin Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/taylor-polynomials/","textbook-lesson","Taylor Polynomials | Unit 4B | Better Grades","Taylor Polynomials","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/taylor-remainder-theorem/","textbook-lesson","Taylor s Theorem and the Remainder | Unit 4B | Better Grades","Taylor s Theorem and the Remainder","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/taylor-series-centered-at-a/","textbook-lesson","Taylor Series Centered at a | Unit 4B | Better Grades","Taylor Series Centered at a","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/taylor-series-review/","textbook-lesson","Taylor Series Review | Unit 4B | Better Grades","Taylor Series Review","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/power-series-and-taylor-series/uniform-convergence-preview/","textbook-lesson","Why Termwise Operations Need Uniform Control | Unit 4B | Better Grades","Why Termwise Operations Need Uniform Control","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/absolute-and-conditional-convergence/","textbook-lesson","Absolute and Conditional Convergence | Unit 4A | Better Grades","Absolute and Conditional Convergence","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/alternating-series-error/","textbook-lesson","Alternating-Series Error Estimates | Unit 4A | Better Grades","Alternating-Series Error Estimates","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/alternating-series-test/","textbook-lesson","Alternating Series | Unit 4A | Better Grades","Alternating Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/cauchy-criterion-preview/","textbook-lesson","Why Convergence Is About Tails: A Cauchy Preview | Unit 4A | Better Grades","Why Convergence Is About Tails: A Cauchy Preview","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/choosing-a-convergence-test/","textbook-lesson","Choosing a Convergence Test | Unit 4A | Better Grades","Choosing a Convergence Test","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/common-errors/","textbook-lesson","Common Errors in Sequence and Series Problems | Unit 4A | Better Grades","Common Errors in Sequence and Series Problems","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/concept-quiz/","textbook-lesson","Unit 4A Concept Quiz | Better Grades","Unit 4A Concept Quiz","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/convergence-tests-review/","textbook-lesson","Convergence Tests Review | Unit 4A | Better Grades","Convergence Tests Review","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/direct-comparison-test/","textbook-lesson","The Direct Comparison Test | Unit 4A | Better Grades","The Direct Comparison Test","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/explicit-and-recursive-sequences/","textbook-lesson","Explicit and Recursive Sequences | Unit 4A | Better Grades","Explicit and Recursive Sequences","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/geometric-series/","textbook-lesson","Geometric Series | Unit 4A | Better Grades","Geometric Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/harmonic-and-p-series/","textbook-lesson","The Harmonic Series and p-Series | Unit 4A | Better Grades","The Harmonic Series and p-Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/infinite-series-and-partial-sums/","textbook-lesson","Infinite Series and Partial Sums | Unit 4A | Better Grades","Infinite Series and Partial Sums","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/integral-test-remainder-estimates/","textbook-lesson","Integral-Test Remainder Estimates | Unit 4A | Better Grades","Integral-Test Remainder Estimates","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
