unit,unit_title,lesson_id,sequence,lesson_title,canonical_path,page_type,outcome,opening,prerequisites,story_beat,checkpoint,exit_check,exercise_count,bridge_forward,release_phase,assessment_runtime,search_priority
A11,"Radicals, Rational Exponents, and Complex Numbers",A11.5,5,Rationalizing monomial denominators,/subjects/math/algebra/radicals-complex-numbers/rationalizing-monomial-denominators/,lesson,Multiply by a form of one to remove a radical denominator.,Rewrite an exact ratio into a conventional denominator form.,Mastery of the preceding dependency strand through A11 and any locally linked repair skills.,"Within Act XI - Reversing powers and enlarging the number system, this page advances the course by establishing that multiply by a form of one to remove a radical denominator..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Multiply by a form of one to remove a radical denominator.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make conjugates and binomial denominators feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A11,"Radicals, Rational Exponents, and Complex Numbers",A11.6,6,Conjugates and binomial denominators,/subjects/math/algebra/radicals-complex-numbers/conjugates-and-binomial-denominators/,lesson,Use conjugates and difference of squares to remove radical binomial denominators.,Cancel a radical middle term through conjugate multiplication.,Mastery of the preceding dependency strand through A11 and any locally linked repair skills.,"Within Act XI - Reversing powers and enlarging the number system, this page advances the course by establishing that use conjugates and difference of squares to remove radical binomial denominators..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Use conjugates and difference of squares to remove radical binomial denominators.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make rational exponents feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A11,"Radicals, Rational Exponents, and Complex Numbers",A11.7,7,Rational exponents,/subjects/math/algebra/radicals-complex-numbers/rational-exponents/,lesson,Interpret the denominator of an exponent as a root and the numerator as a power.,Translate between radical and exponent forms.,Mastery of the preceding dependency strand through A11 and any locally linked repair skills.,"Within Act XI - Reversing powers and enlarging the number system, this page advances the course by establishing that interpret the denominator of an exponent as a root and the numerator as a power..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Interpret the denominator of an exponent as a root and the numerator as a power.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make solving radical equations feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A11,"Radicals, Rational Exponents, and Complex Numbers",A11.8,8,Solving radical equations,/subjects/math/algebra/radicals-complex-numbers/solving-radical-equations/,lesson,Isolate radicals and raise powers while treating results as candidates.,Solve a distance or geometry equation containing a square root.,Mastery of the preceding dependency strand through A11 and any locally linked repair skills.,"Within Act XI - Reversing powers and enlarging the number system, this page advances the course by establishing that isolate radicals and raise powers while treating results as candidates..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Isolate radicals and raise powers while treating results as candidates.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make extraneous solutions and domain feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A11,"Radicals, Rational Exponents, and Complex Numbers",A11.9,9,Extraneous solutions and domain,/subjects/math/algebra/radicals-complex-numbers/extraneous-solutions-and-domain/,lesson,Explain why nonreversible operations can enlarge a solution set.,Compare x=3 and x=-3 after squaring.,Mastery of the preceding dependency strand through A11 and any locally linked repair skills.,"Within Act XI - Reversing powers and enlarging the number system, this page advances the course by establishing that explain why nonreversible operations can enlarge a solution set..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Explain why nonreversible operations can enlarge a solution set.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make complex numbers and conjugates feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A11,"Radicals, Rational Exponents, and Complex Numbers",A11.10,10,Complex numbers and conjugates,/subjects/math/algebra/radicals-complex-numbers/complex-numbers-and-conjugates/,lesson,Extend arithmetic consistently using i^2=-1 and represent nonreal roots.,Solve a quadratic with negative discriminant.,Mastery of the preceding dependency strand through A11 and any locally linked repair skills.,"Within Act XI - Reversing powers and enlarging the number system, this page advances the course by establishing that extend arithmetic consistently using i^2=-1 and represent nonreal roots..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Extend arithmetic consistently using i^2=-1 and represent nonreal roots.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make relations and functions feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A12,Functions as a Unifying Language,A12.1,1,Relations and functions,/subjects/math/algebra/functions/relations-and-functions/,lesson,Define a function as exactly one output for each allowed input.,"Classify tables, mappings, and graphs.",Mastery of the preceding dependency strand through A11 and any locally linked repair skills.,"Within Act XII - Organizing algebra around input and output, this page advances the course by establishing that define a function as exactly one output for each allowed input..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Define a function as exactly one output for each allowed input.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make function notation and evaluation feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A12,Functions as a Unifying Language,A12.2,2,Function notation and evaluation,/subjects/math/algebra/functions/function-notation-and-evaluation/,lesson,Interpret f(a) as the output corresponding to input a rather than multiplication.,"Trace an input through table, graph, and formula.",Mastery of the preceding dependency strand through A12 and any locally linked repair skills.,"Within Act XII - Organizing algebra around input and output, this page advances the course by establishing that interpret f(a) as the output corresponding to input a rather than multiplication..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Interpret f(a) as the output corresponding to input a rather than multiplication.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make solving f(x)=k feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A12,Functions as a Unifying Language,A12.3,3,Solving f(x)=k,/subjects/math/algebra/functions/solving-f-x-k/,lesson,Find every input that produces a requested output.,Use a horizontal target line on a graph.,Mastery of the preceding dependency strand through A12 and any locally linked repair skills.,"Within Act XII - Organizing algebra around input and output, this page advances the course by establishing that find every input that produces a requested output..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Find every input that produces a requested output.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make domain feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A12,Functions as a Unifying Language,A12.4,4,Domain,/subjects/math/algebra/functions/domain/,lesson,"Determine allowed inputs from context, denominators, and even roots.",Combine restrictions from several features.,Mastery of the preceding dependency strand through A12 and any locally linked repair skills.,"Within Act XII - Organizing algebra around input and output, this page advances the course by establishing that determine allowed inputs from context, denominators, and even roots..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Determine allowed inputs from context, denominators, and even roots.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make range and graph behavior feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A12,Functions as a Unifying Language,A12.5,5,Range and graph behavior,/subjects/math/algebra/functions/range-and-graph-behavior/,lesson,"Read output sets, intervals of change, extrema, and intercepts from graphs and contexts.",Analyze a complete function graph.,Mastery of the preceding dependency strand through A12 and any locally linked repair skills.,"Within Act XII - Organizing algebra around input and output, this page advances the course by establishing that read output sets, intervals of change, extrema, and intercepts from graphs and contexts..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Read output sets, intervals of change, extrema, and intercepts from graphs and contexts.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make piecewise-defined functions feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A12,Functions as a Unifying Language,A12.6,6,Piecewise-defined functions,/subjects/math/algebra/functions/piecewise-defined-functions/,lesson,Apply different rules on different input intervals and manage endpoints.,"Model postage, tax, or pricing tiers.",Mastery of the preceding dependency strand through A12 and any locally linked repair skills.,"Within Act XII - Organizing algebra around input and output, this page advances the course by establishing that apply different rules on different input intervals and manage endpoints..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Apply different rules on different input intervals and manage endpoints.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make arithmetic with functions feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A12,Functions as a Unifying Language,A12.7,7,Arithmetic with functions,/subjects/math/algebra/functions/arithmetic-with-functions/,lesson,"Add, subtract, multiply, and divide function outputs while tracking the combined domain.","Combine cost, revenue, or measurement functions.",Mastery of the preceding dependency strand through A12 and any locally linked repair skills.,"Within Act XII - Organizing algebra around input and output, this page advances the course by establishing that add, subtract, multiply, and divide function outputs while tracking the combined domain..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Add, subtract, multiply, and divide function outputs while tracking the combined domain.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make comparing algebraic families feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A12,Functions as a Unifying Language,A12.8,8,Comparing algebraic families,/subjects/math/algebra/functions/comparing-algebraic-families/,lesson,"Identify change patterns, restrictions, and characteristic graph shapes across major families.","Match unlabeled tables, graphs, and formulas.",Mastery of the preceding dependency strand through A12 and any locally linked repair skills.,"Within Act XII - Organizing algebra around input and output, this page advances the course by establishing that identify change patterns, restrictions, and characteristic graph shapes across major families..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Identify change patterns, restrictions, and characteristic graph shapes across major families.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make additive versus multiplicative patterns feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A13,Exponential and Logarithmic Algebra,A13.1,1,Additive versus multiplicative patterns,/subjects/math/algebra/exponential-logarithmic/additive-versus-multiplicative-patterns/,lesson,"Distinguish constant difference from constant ratio in tables, graphs, and contexts.",Compare equal-dollar growth with equal-percent growth.,Mastery of the preceding dependency strand through A12 and any locally linked repair skills.,"Within Act XIII - Describing multiplicative change and undoing it, this page advances the course by establishing that distinguish constant difference from constant ratio in tables, graphs, and contexts..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Distinguish constant difference from constant ratio in tables, graphs, and contexts.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make geometric sequences and repeated percent change feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A13,Exponential and Logarithmic Algebra,A13.2,2,Geometric sequences and repeated percent change,/subjects/math/algebra/exponential-logarithmic/geometric-sequences-and-repeated-percent-change/,lesson,Write repeated multiplication as an explicit geometric rule.,Track repeated increases or decay across periods.,Mastery of the preceding dependency strand through A13 and any locally linked repair skills.,"Within Act XIII - Describing multiplicative change and undoing it, this page advances the course by establishing that write repeated multiplication as an explicit geometric rule..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Write repeated multiplication as an explicit geometric rule.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make exponential functions feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A13,Exponential and Logarithmic Algebra,A13.3,3,Exponential functions,/subjects/math/algebra/exponential-logarithmic/exponential-functions/,lesson,"Interpret f(x)=ab^x, parameter restrictions, initial value, and growth or decay.",Model a population or depreciating quantity.,Mastery of the preceding dependency strand through A13 and any locally linked repair skills.,"Within Act XIII - Describing multiplicative change and undoing it, this page advances the course by establishing that interpret f(x)=ab^x, parameter restrictions, initial value, and growth or decay..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Interpret f(x)=ab^x, parameter restrictions, initial value, and growth or decay.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make graphs and transformations of exponentials feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A13,Exponential and Logarithmic Algebra,A13.4,4,Graphs and transformations of exponentials,/subjects/math/algebra/exponential-logarithmic/graphs-and-transformations-of-exponentials/,lesson,Read simple shifts and scales and track the horizontal asymptote.,Compare transformed growth curves.,Mastery of the preceding dependency strand through A13 and any locally linked repair skills.,"Within Act XIII - Describing multiplicative change and undoing it, this page advances the course by establishing that read simple shifts and scales and track the horizontal asymptote..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Read simple shifts and scales and track the horizontal asymptote.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make growth and decay models feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A13,Exponential and Logarithmic Algebra,A13.5,5,Growth and decay models,/subjects/math/algebra/exponential-logarithmic/growth-and-decay-models/,lesson,Build a model from initial value and percentage rate and interpret its valid domain.,"Population, medication, or depreciation.",Mastery of the preceding dependency strand through A13 and any locally linked repair skills.,"Within Act XIII - Describing multiplicative change and undoing it, this page advances the course by establishing that build a model from initial value and percentage rate and interpret its valid domain..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Build a model from initial value and percentage rate and interpret its valid domain.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make compound interest feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A13,Exponential and Logarithmic Algebra,A13.6,6,Compound interest,/subjects/math/algebra/exponential-logarithmic/compound-interest/,lesson,Compare compounding periods and calculate accumulated balance.,Grow an account with periodic compounding.,Mastery of the preceding dependency strand through A13 and any locally linked repair skills.,"Within Act XIII - Describing multiplicative change and undoing it, this page advances the course by establishing that compare compounding periods and calculate accumulated balance..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Compare compounding periods and calculate accumulated balance.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make continuous growth and e feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A13,Exponential and Logarithmic Algebra,A13.7,7,Continuous growth and e,/subjects/math/algebra/exponential-logarithmic/continuous-growth-and-e/,lesson,Motivate e through increasingly frequent compounding and use continuous growth/decay models.,Compare periodic and continuous compounding.,Mastery of the preceding dependency strand through A13 and any locally linked repair skills.,"Within Act XIII - Describing multiplicative change and undoing it, this page advances the course by establishing that motivate e through increasingly frequent compounding and use continuous growth/decay models..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Motivate e through increasingly frequent compounding and use continuous growth/decay models.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make logarithms as inverse operations feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A13,Exponential and Logarithmic Algebra,A13.8,8,Logarithms as inverse operations,/subjects/math/algebra/exponential-logarithmic/logarithms-as-inverse-operations/,lesson,Interpret log_b(y) as the exponent producing y and state base/argument restrictions.,Ask how many repeated multiplications reach a target.,Mastery of the preceding dependency strand through A13 and any locally linked repair skills.,"Within Act XIII - Describing multiplicative change and undoing it, this page advances the course by establishing that interpret log_b(y) as the exponent producing y and state base/argument restrictions..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Interpret log_b(y) as the exponent producing y and state base/argument restrictions.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make logarithm laws feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A13,Exponential and Logarithmic Algebra,A13.9,9,Logarithm laws,/subjects/math/algebra/exponential-logarithmic/logarithm-laws/,lesson,"Derive product, quotient, and power laws from exponent laws and reject false sum rules.",Translate an exponent identity into logarithmic form.,Mastery of the preceding dependency strand through A13 and any locally linked repair skills.,"Within Act XIII - Describing multiplicative change and undoing it, this page advances the course by establishing that derive product, quotient, and power laws from exponent laws and reject false sum rules..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Derive product, quotient, and power laws from exponent laws and reject false sum rules.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make solving exponential equations feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A13,Exponential and Logarithmic Algebra,A13.10,10,Solving exponential equations,/subjects/math/algebra/exponential-logarithmic/solving-exponential-equations/,lesson,Use common bases or logarithms and preserve exact form before decimal approximation.,"Find time, rate, or exponent in a growth model.",Mastery of the preceding dependency strand through A13 and any locally linked repair skills.,"Within Act XIII - Describing multiplicative change and undoing it, this page advances the course by establishing that use common bases or logarithms and preserve exact form before decimal approximation..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Use common bases or logarithms and preserve exact form before decimal approximation.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make solving logarithmic equations and logarithmic models feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A13,Exponential and Logarithmic Algebra,A13.11,11,Solving logarithmic equations and logarithmic models,/subjects/math/algebra/exponential-logarithmic/solving-logarithmic-equations-and-logarithmic-models/,lesson,"Condense, exponentiate, and reject candidates with invalid log arguments.",Solve a logarithmic equation and interpret a logarithmic scale.,Mastery of the preceding dependency strand through A13 and any locally linked repair skills.,"Within Act XIII - Describing multiplicative change and undoing it, this page advances the course by establishing that condense, exponentiate, and reject candidates with invalid log arguments..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Condense, exponentiate, and reject candidates with invalid log arguments.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make classifying mathematical objects feel like the next necessary question.,4,course-unit deterministic checker + attempt-gated reveal,82
A14,Algebra Synthesis and Precalculus Readiness,A14.1,1,Classifying mathematical objects,/subjects/math/algebra/precalculus-readiness/classifying-mathematical-objects/,lesson,"Identify whether a prompt contains an expression, equation, inequality, system, or function and determine the requested action.",Sort a mixed collection of unlabeled tasks.,Mastery of the preceding dependency strand through A13 and any locally linked repair skills.,"Within Finale - Choosing structure instead of chapter labels, this page advances the course by establishing that identify whether a prompt contains an expression, equation, inequality, system, or function and determine the requested action..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Identify whether a prompt contains an expression, equation, inequality, system, or function and determine the requested action.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make classifying equation families feel like the next necessary question.,5,course-unit deterministic checker + attempt-gated reveal,82
A14,Algebra Synthesis and Precalculus Readiness,A14.2,2,Classifying equation families,/subjects/math/algebra/precalculus-readiness/classifying-equation-families/,lesson,"Recognize linear, quadratic, polynomial, rational, radical, exponential, and logarithmic structure, including disguised forms.",Reveal the family hidden in mixed notation.,Mastery of the preceding dependency strand through A14 and any locally linked repair skills.,"Within Finale - Choosing structure instead of chapter labels, this page advances the course by establishing that recognize linear, quadratic, polynomial, rational, radical, exponential, and logarithmic structure, including disguised forms..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Recognize linear, quadratic, polynomial, rational, radical, exponential, and logarithmic structure, including disguised forms.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make choosing a solving method feel like the next necessary question.,5,course-unit deterministic checker + attempt-gated reveal,82
A14,Algebra Synthesis and Precalculus Readiness,A14.3,3,Choosing a solving method,/subjects/math/algebra/precalculus-readiness/choosing-a-solving-method/,lesson,"Select inverse operations, factoring, square roots, formulas, denominator clearing, powers, or logarithms based on structure.",Plan the first move before doing arithmetic.,Mastery of the preceding dependency strand through A14 and any locally linked repair skills.,"Within Finale - Choosing structure instead of chapter labels, this page advances the course by establishing that select inverse operations, factoring, square roots, formulas, denominator clearing, powers, or logarithms based on structure..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Select inverse operations, factoring, square roots, formulas, denominator clearing, powers, or logarithms based on structure.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,"The closing paragraph should make restrictions, implications, and candidates feel like the next necessary question.",5,course-unit deterministic checker + attempt-gated reveal,82
A14,Algebra Synthesis and Precalculus Readiness,A14.4,4,"Restrictions, implications, and candidates",/subjects/math/algebra/precalculus-readiness/restrictions-implications-and-candidates/,lesson,Distinguish reversible equivalence steps from one-way implications and know when checking is mandatory.,"Audit a solution containing squaring, denominator clearing, or division by a variable.",Mastery of the preceding dependency strand through A14 and any locally linked repair skills.,"Within Finale - Choosing structure instead of chapter labels, this page advances the course by establishing that distinguish reversible equivalence steps from one-way implications and know when checking is mandatory..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Distinguish reversible equivalence steps from one-way implications and know when checking is mandatory.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make exact versus approximate answers and technology feel like the next necessary question.,5,course-unit deterministic checker + attempt-gated reveal,82
A14,Algebra Synthesis and Precalculus Readiness,A14.5,5,Exact versus approximate answers and technology,/subjects/math/algebra/precalculus-readiness/exact-versus-approximate-answers-and-technology/,lesson,Use technology to support reasoning while preserving exact structure and meaningful precision.,Compare exact radicals/logs with decimals and misleading graph windows.,Mastery of the preceding dependency strand through A14 and any locally linked repair skills.,"Within Finale - Choosing structure instead of chapter labels, this page advances the course by establishing that use technology to support reasoning while preserving exact structure and meaningful precision..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Use technology to support reasoning while preserving exact structure and meaningful precision.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make graphical and algebraic cross-checking feel like the next necessary question.,5,course-unit deterministic checker + attempt-gated reveal,82
A14,Algebra Synthesis and Precalculus Readiness,A14.6,6,Graphical and algebraic cross-checking,/subjects/math/algebra/precalculus-readiness/graphical-and-algebraic-cross-checking/,lesson,Use graphs for plausibility and solution count and algebra for exact justification.,Compare equation intersections with symbolic roots.,Mastery of the preceding dependency strand through A14 and any locally linked repair skills.,"Within Finale - Choosing structure instead of chapter labels, this page advances the course by establishing that use graphs for plausibility and solution count and algebra for exact justification..",One clean attempt-before-reveal item that tests the exact decision described by this outcome: Use graphs for plausibility and solution count and algebra for exact justification.,"['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph should make precalculus-readiness capstone feel like the next necessary question.,5,course-unit deterministic checker + attempt-gated reveal,82
A14,Algebra Synthesis and Precalculus Readiness,A14.7,7,Precalculus-readiness capstone,/subjects/math/algebra/precalculus-readiness/precalculus-readiness-capstone/,lesson,"Sustain a complete modeling argument from quantities and diagrams through equations, graphs, checking, and interpretation.",Solve a multistage real or scientific model with competing function families.,Mastery of the preceding dependency strand through A14 and any locally linked repair skills.,"Within Finale - Choosing structure instead of chapter labels, this page advances the course by establishing that sustain a complete modeling argument from quantities and diagrams through equations, graphs, checking, and interpretation..","One clean attempt-before-reveal item that tests the exact decision described by this outcome: Sustain a complete modeling argument from quantities and diagrams through equations, graphs, checking, and interpretation.","['One direct item requiring the core procedure or interpretation.', 'One mixed item requiring method selection, explanation, or a check.']",18-24 items (12-18 for lighter repair pages; 25-35 for major solving/factoring pages).,The closing paragraph points directly to the BetterGrades Precalculus readiness gate.,5,course-unit deterministic checker + attempt-gated reveal,82
